PATH,PATH_WITHOUT_REVISION,PART_NUMBER,REVISION,PRODUCT_NAME,PRODUCTION_STATE,INDENT_LEVEL,UOM,TRACKING,IS_CONSUMABLE_STORABLE,PARENT_BOM,PARENT_REVISION,TOP_LEVEL_BOM,TOP_LEVEL_REVISION,QUANTITY,PROCUREMENT_INTENT,ADJUSTED_QUANTITY,ADJUSTED_PROCUREMENT_INTENT,GLOBAL_ALTERNATE_PART_NUMBERS,SUBSTITUTE_PART_NUMBERS,Supply Plan and On-Hand Alternates,Latest PO,Latest Supplier,Latest PO Creation Date,Product,Variant,System,Subsystem,Gross Demand for BOM Line in past 8 weeks,Net Total Demand for Part Number in past 8 weeks,Current Week Realized Demand Consumption (each),Gross Demand for BOM Line in next 8 weeks,Net Total Demand for Part Number in next 8 weeks,"Quantity Received, 8-Week Rolling Average (each)","Quantity Received, Average Since Last Receipt (each)",Current On-Hand Quantity (each),On Hand Delta to Current Week Demand (each),Current Quarantine Quantity (each),Current Week Realized Supply (each),"Total Supply Plan, next 8 weeks (each)","Average Supply Plan, next 8 weeks (each)","Quantity Received, 8-Week Rolling Average (each) with alternates","Quantity Received, Average Since Last Receipt (each) with alternates",Current On-Hand Quantity (each) with alternates,Current Quarantine Quantity (each) with alternates,Current Week Realized Supply (each) with alternates,"Total Supply Plan, next 8 weeks (each) with alternates","Average Supply Plan, next 8 weeks (each) with alternates",On Hand Inventory Status,Supply Plan Status,Avg Shipments Status
|20000-007|E|19607-006|K|19591-003|A|40429-004|E|,|20000-007|19607-006|19591-003|40429-004|,40429-004,E,"ROTOR HUB, HOVER MOTOR, ZIP, P2",Commercial Operations,3,Unit,,False,19591-003,A,20000-007,E,1.0,buy,1.0,supplier_buy,,,,101161,"Aster Co., Ltd.",2025-07-30 09:03:38.894402,Aircraft,P2 EV2,Hover Motors,Hover Motors,120.0,240.0,0.0,15.0,30.0,0.0,0.0,0.0,-30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,< 1 week of demand,< 50% of total demand next 8 weeks,< 50% of total demand past 8 weeks
|20000-007|E|19607-006|K|19603-005|P|,|20000-007|19607-006|19603-005|,19603-005,P,"MOTOR CASE, HOVER MOTOR, P2",Commercial Operations,2,Unit,,False,19607-006,K,20000-007,E,1.0,buy,2.0,supplier_buy,,,,,,,Aircraft,P2 EV2,Hover Motors,Hover Motors,240.0,480.0,0.0,30.0,60.0,0.0,0.0,0.0,-60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,< 1 week of demand,< 50% of total demand next 8 weeks,< 50% of total demand past 8 weeks
|20000-007|E|19607-006|K|19605-003|F|,|20000-007|19607-006|19605-003|,19605-003,F,"BEARING SUPPORT, HOVER MOTOR, P2",Commercial Operations,2,Unit,,False,19607-006,K,20000-007,E,1.0,buy,2.0,supplier_buy,,,,101629,SUNPE LIMITED,2025-09-12 15:14:12.773493,Aircraft,P2 EV2,Hover Motors,Hover Motors,240.0,480.0,0.0,30.0,60.0,0.0,0.0,0.0,-60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,< 1 week of demand,< 50% of total demand next 8 weeks,< 50% of total demand past 8 weeks
|20000-007|E|19607-006|K|23508-002|D|,|20000-007|19607-006|23508-002|,23508-002,D,"COATED PCBA, HOVER MOTOR, ZIP, P2",Commercial Operations,2,Unit,serial,False,19607-006,K,20000-007,E,1.0,buy,2.0,supplier_buy,,,,104364,"SPARTRONICS VIETNAM CO., LTD",2026-03-19 11:18:15.648143,Aircraft,P2 EV2,Hover Motors,Hover Motors,240.0,480.0,0.0,30.0,60.0,0.0,0.0,0.0,-60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,< 1 week of demand,< 50% of total demand next 8 weeks,< 50% of total demand past 8 weeks
|20000-007|E|19607-006|K|23508-002|D|23507-003|E|,|20000-007|19607-006|23508-002|23507-003|,23507-003,E,"PCBA, P2 HOVER",Development,3,Unit,serial,False,23508-002,D,20000-007,E,1.0,buy,1.0,supplier_buy,,,,,,,Aircraft,P2 EV2,Hover Motors,Hover Motors,120.0,240.0,0.0,15.0,30.0,0.0,0.0,0.0,-30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,< 1 week of demand,< 50% of total demand next 8 weeks,< 50% of total demand past 8 weeks
|20000-007|E|19607-006|K|23508-002|D|23507-003|E|23506-003|E|,|20000-007|19607-006|23508-002|23507-003|23506-003|,23506-003,E,"PCB, P2 HOVER",Development,4,Unit,,False,23507-003,E,20000-007,E,1.0,buy,1.0,supplier_buy,,,,,,,Aircraft,P2 EV2,Hover Motors,Hover Motors,120.0,240.0,0.0,15.0,30.0,0.0,0.0,0.0,-30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,< 1 week of demand,< 50% of total demand next 8 weeks,< 50% of total demand past 8 weeks
|20000-007|E|19607-006|K|24815-000|A|,|20000-007|19607-006|24815-000|,24815-000,A,"BEARING, ID 10MM, OD 19 MM, WIDTH 5 MM, SS",Commercial Operations,2,Unit,,False,19607-006,K,20000-007,E,1.0,buy,2.0,supplier_buy,,,,,,,Aircraft,P2 EV2,Hover Motors,Hover Motors,240.0,1448.0,0.0,30.0,1679.0,0.0,0.0,0.0,-187.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,< 1 week of demand,< 50% of total demand next 8 weeks,< 50% of total demand past 8 weeks
|20000-007|E|19607-006|K|24820-000|A|,|20000-007|19607-006|24820-000|,24820-000,A,"DIAMETRIC MAGNET, HOVER MOTOR, ZIP, P2",Commercial Operations,2,Unit,,False,19607-006,K,20000-007,E,1.0,buy,2.0,supplier_buy,,,,,,,Aircraft,P2 EV2,Hover Motors,Hover Motors,240.0,1328.0,0.0,30.0,1664.0,0.0,0.0,0.0,-172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,< 1 week of demand,< 50% of total demand next 8 weeks,< 50% of total demand past 8 weeks
|20000-007|E|19607-006|K|24836-002|D|,|20000-007|19607-006|24836-002|,24836-002,D,"MOUNT INSERT, HOVER MOTOR, ZIP, P2",Commercial Operations,2,Unit,,False,19607-006,K,20000-007,E,0.0,buy,0.0,supplier_buy,,,,,,,Aircraft,P2 EV2,Hover Motors,Hover Motors,0.0,4352.0,0.0,0.0,6536.0,0.0,0.0,0.0,-568.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,< 1 week of demand,< 50% of total demand next 8 weeks,< 50% of total demand past 8 weeks
|20000-007|E|19607-006|K|25083-000|A|,|20000-007|19607-006|25083-000|,25083-000,A,"PCB THERMAL PAD, HOVER MOTOR, ZIP, P2",Commercial Operations,2,Unit,,False,19607-006,K,20000-007,E,1.0,child_buy,2.0,supplier_buy,,,,,,,Aircraft,P2 EV2,Hover Motors,Hover Motors,240.0,1328.0,0.0,30.0,1664.0,0.0,0.0,0.0,-172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,< 1 week of demand,< 50% of total demand next 8 weeks,< 50% of total demand past 8 weeks
|20000-007|E|19607-006|K|25336-002|D|,|20000-007|19607-006|25336-002|,25336-002,D,"STATOR ASSY, HOVER MOTOR, ZIP, P2",Commercial Operations,2,Unit,,False,19607-006,K,20000-007,E,1.0,buy,2.0,supplier_buy,,,,,,,Aircraft,P2 EV2,Hover Motors,Hover Motors,240.0,1328.0,0.0,30.0,1664.0,0.0,0.0,0.0,-172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,< 1 week of demand,< 50% of total demand next 8 weeks,< 50% of total demand past 8 weeks
|20000-007|E|19607-006|K|25802-000|A|,|20000-007|19607-006|25802-000|,25802-000,A,"MOTOR THREADED STANDOFF, ZIP, P2",Commercial Operations,2,Unit,,False,19607-006,K,20000-007,E,1.0,buy,2.0,supplier_buy,,,,,,,Aircraft,P2 EV2,Hover Motors,Hover Motors,240.0,1448.0,0.0,30.0,1679.0,0.0,0.0,0.0,-187.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,< 1 week of demand,< 50% of total demand next 8 weeks,< 50% of total demand past 8 weeks
|20000-007|E|19607-006|K|31187-004|F|,|20000-007|19607-006|31187-004|,31187-004,F,"SPRING ASSY, BITS KIT, ZIP, P2",Commercial Operations,2,Unit,,False,19607-006,K,20000-007,E,1.0,buy,2.0,supplier_buy,,,,,,,Aircraft,P2 EV2,Hover Motors,Hover Motors,240.0,1328.0,0.0,30.0,1664.0,0.0,0.013492063333333332,117.0,-55.0,0.0,0.0,0.0,0.0,0.0,0.013492063333333332,117.0,0.0,0.0,0.0,0.0,< 1 week of demand,< 50% of total demand next 8 weeks,< 50% of total demand past 8 weeks
|20000-007|E|19607-006|K|31187-004|F|33580-003|E|,|20000-007|19607-006|31187-004|33580-003|,33580-003,E,"SPRING, SPRING ASSY, BITS KIT, ZIP, P2",Commercial Operations,3,Unit,,False,31187-004,F,20000-007,E,1.0,buy,1.0,supplier_buy,,,,,,,Aircraft,P2 EV2,Hover Motors,Hover Motors,120.0,664.0,0.0,15.0,832.0,0.0,0.0,0.0,-86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,< 1 week of demand,< 50% of total demand next 8 weeks,< 50% of total demand past 8 weeks
|20000-007|E|19607-006|K|31187-004|F|33582-003|E|,|20000-007|19607-006|31187-004|33582-003|,33582-003,E,"SPRING GUIDE, SPRING ASSY, BITS KIT, ZIP, P2",Commercial Operations,3,Unit,,False,31187-004,F,20000-007,E,2.0,buy,2.0,supplier_buy,,,,,,,Aircraft,P2 EV2,Hover Motors,Hover Motors,240.0,1328.0,0.0,30.0,1664.0,0.0,0.0,0.0,-172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,< 1 week of demand,< 50% of total demand next 8 weeks,< 50% of total demand past 8 weeks
|20000-007|E|19607-006|K|32136-000|A|,|20000-007|19607-006|32136-000|,32136-000,A,"WAVE SPRING, ID 15 MM, OD 19 MM",Commercial Operations,2,Unit,,False,19607-006,K,20000-007,E,1.0,buy,2.0,supplier_buy,,,,,,,Aircraft,P2 EV2,Hover Motors,Hover Motors,240.0,1448.0,0.0,30.0,1679.0,0.0,0.0,0.0,-187.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,< 1 week of demand,< 50% of total demand next 8 weeks,< 50% of total demand past 8 weeks
|20000-007|E|19607-006|K|32137-000|A|,|20000-007|19607-006|32137-000|,32137-000,A,"RETAINING RING, 10 MM SHAFT ID",Commercial Operations,2,Unit,,False,19607-006,K,20000-007,E,1.0,buy,2.0,supplier_buy,,,,,,,Aircraft,P2 EV2,Hover Motors,Hover Motors,240.0,1448.0,0.0,30.0,1679.0,0.0,0.0,0.0,-187.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,< 1 week of demand,< 50% of total demand next 8 weeks,< 50% of total demand past 8 weeks
|20000-007|E|19607-006|K|34395-000|A|,|20000-007|19607-006|34395-000|,34395-000,A,"MOTOR TRANSPARENT TAPE, ZIP, P2",Commercial Operations,2,Unit,,False,19607-006,K,20000-007,E,1.0,buy,2.0,supplier_buy,,,,,,,Aircraft,P2 EV2,Hover Motors,Hover Motors,240.0,1448.0,0.0,30.0,1679.0,0.0,0.0,0.0,-187.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,< 1 week of demand,< 50% of total demand next 8 weeks,< 50% of total demand past 8 weeks
|20000-007|E|19607-006|K|38313-003|D|,|20000-007|19607-006|38313-003|,38313-003,D,"HELIX SLOT BUSHING, HOVER PROPELLER BITS KIT, BITS KIT, ZIP, P2",Commercial Operations,2,Unit,,True,19607-006,K,20000-007,E,2.0,buy,4.0,supplier_buy,,,,103705,Cathay Tat Ming (HK) Company Limited,2026-03-13 09:06:13.142058,Aircraft,P2 EV2,Hover Motors,Hover Motors,480.0,760.0,200.0,60.0,-80.0,218.25,0.005587435517970401,546.0,626.0,0.0,0.0,0.0,0.0,218.25,0.005587435517970401,546.0,0.0,0.0,0.0,0.0,>= 3 weeks of demand,>= 100% of total demand next 8 weeks,>= 100% of total demand past 8 weeks
|20000-007|E|19607-006|K|41518-001|C|,|20000-007|19607-006|41518-001|,41518-001,C,"CCW, HOVER MOTOR SHAFT, ZIP, P2",Commercial Operations,2,Unit,,False,19607-006,K,20000-007,E,1.0,buy,2.0,supplier_buy,,,,,,,Aircraft,P2 EV2,Hover Motors,Hover Motors,240.0,240.0,0.0,30.0,30.0,0.0,0.0,0.0,-30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,< 1 week of demand,< 50% of total demand next 8 weeks,< 50% of total demand past 8 weeks
|20000-007|E|19607-006|K|41687-000|A|,|20000-007|19607-006|41687-000|,41687-000,A,"BHCS, M2.5, 12MM, MAG COMPATIBLE",Commercial Operations,2,Unit,,False,19607-006,K,20000-007,E,0.0,buy,0.0,supplier_buy,,,,,,,Aircraft,P2 EV2,Hover Motors,Hover Motors,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,>= 3 weeks of demand,>= 100% of total demand next 8 weeks,>= 100% of total demand past 8 weeks
|20000-007|E|19607-006|K|41688-000|A|,|20000-007|19607-006|41688-000|,41688-000,A,1MM CS X 2MM ID EPDM 70A O-RING,Commercial Operations,2,Unit,,False,19607-006,K,20000-007,E,0.0,buy,0.0,supplier_buy,,,,,,,Aircraft,P2 EV2,Hover Motors,Hover Motors,0.0,3392.0,0.0,0.0,6416.0,0.0,0.0,0.0,-448.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,< 1 week of demand,< 50% of total demand next 8 weeks,< 50% of total demand past 8 weeks
|20000-007|E|19607-006|K|41892-002|C|,|20000-007|19607-006|41892-002|,41892-002,C,HOVER MOTOR HEATSINK,Commercial Operations,2,Unit,,False,19607-006,K,20000-007,E,1.0,buy,2.0,supplier_buy,,,,,,,Aircraft,P2 EV2,Hover Motors,Hover Motors,240.0,480.0,0.0,30.0,60.0,0.0,0.0,0.0,-60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,< 1 week of demand,< 50% of total demand next 8 weeks,< 50% of total demand past 8 weeks
|20000-007|E|19607-006|K|45299-000|A|,|20000-007|19607-006|45299-000|,45299-000,A,"BEARING, ID 17 MM, OD 26 MM, WIDTH 5 MM",Commercial Operations,2,Unit,,False,19607-006,K,20000-007,E,1.0,buy,2.0,supplier_buy,,,,,,,Aircraft,P2 EV2,Hover Motors,Hover Motors,240.0,1448.0,0.0,30.0,1679.0,0.0,0.0,0.0,-187.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,< 1 week of demand,< 50% of total demand next 8 weeks,< 50% of total demand past 8 weeks
|20000-007|E|20817-004|H|,|20000-007|20817-004|,20817-004,H,"PWR-DISTRO BOARD, ASSY, ZIP, P2",Development,1,Unit,serial,False,20000-007,E,20000-007,E,1.0,buy,1.0,zipline_buy,,"20817-002, 20817-003",,102343,Gorilla Circuits,2026-02-12 17:04:44.224349,Aircraft,P2 EV2,Power Distribution,Power Distribution,120.0,120.0,0.0,15.0,15.0,1.0,0.4571428,79.0,64.0,2.0,0.0,0.0,0.0,1.0,0.4571428,79.0,2.0,0.0,0.0,0.0,>= 3 weeks of demand,< 50% of total demand next 8 weeks,< 50% of total demand past 8 weeks
|20000-007|E|20817-004|H|07685-000|B|,|20000-007|20817-004|07685-000|,07685-000,B,"COTS, PT30, 8MM, BHS",Commercial Operations,2,Unit,,True,20817-004,H,20000-007,E,2.0,buy,2.0,supplier_buy,,,,101985,"Unisteel Technology (China) Co., Ltd",2025-12-31 10:21:10.925530,Aircraft,P2 EV2,Power Distribution,Power Distribution,240.0,6220.0,1500.0,30.0,6955.0,0.0,0.00038571427999999997,70985.0,71490.0,0.0,0.0,0.0,0.0,0.0,0.00038571427999999997,70985.0,0.0,0.0,0.0,0.0,>= 3 weeks of demand,< 50% of total demand next 8 weeks,< 50% of total demand past 8 weeks
|20000-007|E|20817-004|H|20816-002|F|,|20000-007|20817-004|20816-002|,20816-002,F,"PWR-DISTRO BOARD, COATED, ZIP, P2",Development,2,Unit,serial,False,20817-004,H,20000-007,E,1.0,buy,1.0,supplier_buy,,,,,,,Aircraft,P2 EV2,Power Distribution,Power Distribution,120.0,120.0,0.0,15.0,15.0,0.0,0.0,0.0,-15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,< 1 week of demand,< 50% of total demand next 8 weeks,< 50% of total demand past 8 weeks
|20000-007|E|20817-004|H|20816-002|F|0109334-000|A|,|20000-007|20817-004|20816-002|0109334-000|,0109334-000,A,TDS_L-1905C,Development,3,Unit,,False,20816-002,F,20000-007,E,1.0,child_buy,1.0,supplier_buy,,,,,,,Aircraft,P2 EV2,Power Distribution,Power Distribution,120.0,120.0,0.0,15.0,15.0,0.0,0.0,0.0,-15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,< 1 week of demand,< 50% of total demand next 8 weeks,< 50% of total demand past 8 weeks
|20000-007|E|20817-004|H|20816-002|F|0109339-000|A|,|20000-007|20817-004|20816-002|0109339-000|,0109339-000,A,LOCTITE® 5084™,Development,3,Unit,,False,20816-002,F,20000-007,E,1.0,child_buy,1.0,supplier_buy,,,,,,,Aircraft,P2 EV2,Power Distribution,Power Distribution,120.0,120.0,0.0,15.0,15.0,0.0,0.0,0.0,-15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,< 1 week of demand,< 50% of total demand next 8 weeks,< 50% of total demand past 8 weeks
|20000-007|E|20817-004|H|20816-002|F|20815-003|G|,|20000-007|20817-004|20816-002|20815-003|,20815-003,G,"PWR-DISTRO BOARD, PCBA, ZIP, P2",Development,3,Unit,serial,False,20816-002,F,20000-007,E,1.0,buy,1.0,supplier_buy,,,,,,,Aircraft,P2 EV2,Power Distribution,Power Distribution,120.0,120.0,0.0,15.0,15.0,0.0,0.0,0.0,-15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,< 1 week of demand,< 50% of total demand next 8 weeks,< 50% of total demand past 8 weeks
|20000-007|E|20817-004|H|20816-002|F|20815-003|G|20814-003|G|,|20000-007|20817-004|20816-002|20815-003|20814-003|,20814-003,G,"PWR-DISTRO BOARD, PCB, ZIP, P2",Development,4,Unit,,False,20815-003,G,20000-007,E,1.0,buy,1.0,supplier_buy,,,,,,,Aircraft,P2 EV2,Power Distribution,Power Distribution,120.0,120.0,0.0,15.0,15.0,0.0,0.0,0.0,-15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,< 1 week of demand,< 50% of total demand next 8 weeks,< 50% of total demand past 8 weeks
|20000-007|E|20817-004|H|20816-002|F|23861-001|B|,|20000-007|20817-004|20816-002|23861-001|,23861-001,B,"TOP ENCLOSURE LONG EMI STRIP, PWR-DISTRO BOARD, ZIP, P2",Development,3,Unit,,False,20816-002,F,20000-007,E,4.0,buy,4.0,supplier_buy,,,,102302,"Hon Hai Precision Industry Co., LTD",2025-12-19 13:33:16.309338,Aircraft,P2 EV2,Power Distribution,Power Distribution,480.0,480.0,0.0,60.0,60.0,0.0,0.0,0.0,-60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,< 1 week of demand,< 50% of total demand next 8 weeks,< 50% of total demand past 8 weeks
|20000-007|E|20817-004|H|20816-002|F|23862-001|B|,|20000-007|20817-004|20816-002|23862-001|,23862-001,B,"TOP ENCLOSURE SHORT EMI STRIP, PWR-DISTRO BOARD, ZIP, P2",Development,3,Unit,,False,20816-002,F,20000-007,E,4.0,buy,4.0,supplier_buy,,,,102302,"Hon Hai Precision Industry Co., LTD",2025-12-19 13:33:16.309338,Aircraft,P2 EV2,Power Distribution,Power Distribution,480.0,480.0,0.0,60.0,60.0,0.0,0.0,0.0,-60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,< 1 week of demand,< 50% of total demand next 8 weeks,< 50% of total demand past 8 weeks
|20000-007|E|20817-004|H|20816-002|F|26025-001|B|,|20000-007|20817-004|20816-002|26025-001|,26025-001,B,"BOTTOM ENCLOSURE EMI STRIP, PWR-DISTRO BOARD, ZIP, P2",Development,3,Unit,,False,20816-002,F,20000-007,E,1.0,buy,1.0,supplier_buy,,,,102302,"Hon Hai Precision Industry Co., LTD",2025-12-19 13:33:16.309338,Aircraft,P2 EV2,Power Distribution,Power Distribution,120.0,120.0,0.0,15.0,15.0,0.0,0.0,0.0,-15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,< 1 week of demand,< 50% of total demand next 8 weeks,< 50% of total demand past 8 weeks
|20000-007|E|20817-004|H|23857-000|A|,|20000-007|20817-004|23857-000|,23857-000,A,"TOP SIDE ENCLOSURE, SUBASSEMBLY, ZIP, P2",Commercial Operations,2,Unit,,False,20817-004,H,20000-007,E,2.0,buy,2.0,supplier_buy,,,,,,,Aircraft,P2 EV2,Power Distribution,Power Distribution,240.0,240.0,0.0,30.0,30.0,0.0,0.0,0.0,-30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,< 1 week of demand,< 50% of total demand next 8 weeks,< 50% of total demand past 8 weeks
|20000-007|E|20817-004|H|23857-000|A|01329-000|A|,|20000-007|20817-004|23857-000|01329-000|,01329-000,A,GORE VENT,Commercial Operations,3,Unit,,True,23857-000,A,20000-007,E,1.0,buy,2.0,supplier_buy,,,,102345,Sealing Devices Inc,2025-11-06 14:12:17.572781,Aircraft,P2 EV2,Power Distribution,Power Distribution,240.0,2160.0,0.0,30.0,1950.0,0.0,0.034074074074074076,1364.0,1094.0,0.0,0.0,0.0,0.0,0.0,0.034074074074074076,1364.0,0.0,0.0,0.0,0.0,>= 3 weeks of demand,< 50% of total demand next 8 weeks,< 50% of total demand past 8 weeks
|20000-007|E|20817-004|H|23857-000|A|23673-000|A|,|20000-007|20817-004|23857-000|23673-000|,23673-000,A,"TOP SIDE ENCLOSURE, PWR-DISTRO BOARD, ZIP, P2",Commercial Operations,3,Unit,,False,23857-000,A,20000-007,E,1.0,buy,2.0,supplier_buy,,,,,,,Aircraft,P2 EV2,Power Distribution,Power Distribution,240.0,240.0,0.0,30.0,30.0,0.0,0.0,0.0,-30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,< 1 week of demand,< 50% of total demand next 8 weeks,< 50% of total demand past 8 weeks
|20000-007|E|20817-004|H|23857-000|A|23859-000|A|,|20000-007|20817-004|23857-000|23859-000|,23859-000,A,"GASKET, TOP SIDE ENCLOSURE, PWR-DISTRO BOARD, ZIP, P2",Commercial Operations,3,Unit,,False,23857-000,A,20000-007,E,1.0,buy,2.0,supplier_buy,,,,,,,Aircraft,P2 EV2,Power Distribution,Power Distribution,240.0,240.0,0.0,30.0,30.0,0.0,0.0,0.0,-30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,< 1 week of demand,< 50% of total demand next 8 weeks,< 50% of total demand past 8 weeks
|20000-007|E|20817-004|H|23858-000|A|,|20000-007|20817-004|23858-000|,23858-000,A,"BOTTOM SIDE ENCLOSURE, SUBASSEMBLY, ZIP, P2",Commercial Operations,2,Unit,,False,20817-004,H,20000-007,E,1.0,buy,1.0,supplier_buy,,,,,,,Aircraft,P2 EV2,Power Distribution,Power Distribution,120.0,120.0,0.0,15.0,15.0,0.0,0.0,0.0,-15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,< 1 week of demand,< 50% of total demand next 8 weeks,< 50% of total demand past 8 weeks
|20000-007|E|20817-004|H|23858-000|A|01329-000|A|,|20000-007|20817-004|23858-000|01329-000|,01329-000,A,GORE VENT,Commercial Operations,3,Unit,,True,23858-000,A,20000-007,E,1.0,buy,1.0,supplier_buy,,,,102345,Sealing Devices Inc,2025-11-06 14:12:17.572781,Aircraft,P2 EV2,Power Distribution,Power Distribution,120.0,2160.0,0.0,15.0,1950.0,0.0,0.034074074074074076,1364.0,1094.0,0.0,0.0,0.0,0.0,0.0,0.034074074074074076,1364.0,0.0,0.0,0.0,0.0,>= 3 weeks of demand,< 50% of total demand next 8 weeks,< 50% of total demand past 8 weeks
|20000-007|E|20817-004|H|23858-000|A|23674-000|A|,|20000-007|20817-004|23858-000|23674-000|,23674-000,A,"BOTTOM SIDE ENCLOSURE, PWR-DISTRO BOARD, ZIP, P2",Commercial Operations,3,Unit,,False,23858-000,A,20000-007,E,1.0,buy,1.0,supplier_buy,,,,,,,Aircraft,P2 EV2,Power Distribution,Power Distribution,120.0,120.0,0.0,15.0,15.0,0.0,0.0,0.0,-15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,< 1 week of demand,< 50% of total demand next 8 weeks,< 50% of total demand past 8 weeks
|20000-007|E|20817-004|H|23858-000|A|23860-000|A|,|20000-007|20817-004|23858-000|23860-000|,23860-000,A,"GASKET, BOTTOM SIDE ENCLOSURE, PWR-DISTRO BOARD, ZIP, P2",Commercial Operations,3,Unit,,False,23858-000,A,20000-007,E,1.0,buy,1.0,supplier_buy,,,,,,,Aircraft,P2 EV2,Power Distribution,Power Distribution,120.0,120.0,0.0,15.0,15.0,0.0,0.0,0.0,-15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,< 1 week of demand,< 50% of total demand next 8 weeks,< 50% of total demand past 8 weeks
|20000-007|E|20817-004|H|40950-000|A|,|20000-007|20817-004|40950-000|,40950-000,A,"PROTECTIVE TAPE, PDB, ZIP, P2",Commercial Operations,2,Unit,,True,20817-004,H,20000-007,E,20.0,buy,20.0,supplier_buy,,,,104384,EndoChem LLC,2026-03-23 09:06:03.397808,Aircraft,P2 EV2,Power Distribution,Power Distribution,2400.0,2712.0,0.0,300.0,675.0,0.0,-0.0026475454633204634,9620.0,9281.0,0.0,0.0,0.0,0.0,0.0,-0.0026475454633204634,9620.0,0.0,0.0,0.0,0.0,>= 3 weeks of demand,< 50% of total demand next 8 weeks,< 50% of total demand past 8 weeks
|20000-007|E|20817-004|H|42818-001|B|,|20000-007|20817-004|42818-001|,42818-001,B,"FIBERGLASS WASHER, PDB, ZIP, P2",Commercial Operations,2,Unit,,False,20817-004,H,20000-007,E,2.0,buy,2.0,supplier_buy,,,,103352,Bay Rubber Company,2026-01-15 08:44:23.837898,Aircraft,P2 EV2,Power Distribution,Power Distribution,240.0,240.0,0.0,30.0,30.0,0.0,0.0,0.0,-30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,< 1 week of demand,< 50% of total demand next 8 weeks,< 50% of total demand past 8 weeks
